"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"67039","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","18:00","19:35","H","12","A","Andujo, Estela","VAC","12","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67040","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","18:00","19:35","H","7","A","Gibson, Amanda, Diane","VAC","7","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67041","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","07:00","08:35","F","6","A","Gibson, Amanda, Diane","VAC","6","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67042","SOWK-511","SOWK","735","3.0","3.0","Critical Decision Making in Integrative Social Work Practice","C","","Y","09:00","10:35","F","5","A","Gibson, Amanda, Diane","VAC","5","Focuses on the value and application of critical thinking and decision-making into ethical and professional integrative social work practice.","","SOWK","20262"
"67043","SOWK-525","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice II","C","","Y","07:00","08:35","T","12","A","Joosten-Hagye, Dawn","VAC","12","Principles underlying social work practice with emphasis on intervention, termination and evaluation with individuals, families and groups though a social change framework.","","SOWK","20262"
"67044","SOWK-525","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice II","C","","Y","09:00","10:35","T","12","A","Joosten-Hagye, Dawn","VAC","12","Principles underlying social work practice with emphasis on intervention, termination and evaluation with individuals, families and groups though a social change framework.","","SOWK","20262"
"67045","SOWK-525","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice II","C","","Y","16:00","17:35","T","10","A","Bringhurst, David, L","VAC","10","Principles underlying social work practice with emphasis on intervention, termination and evaluation with individuals, families and groups though a social change framework.","","SOWK","20262"
"67046","SOWK-525","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice II","C","","Y","18:00","19:35","T","5","A","Keith, Sonya, Lorraine","VAC","5","Principles underlying social work practice with emphasis on intervention, termination and evaluation with individuals, families and groups though a social change framework.","","SOWK","20262"
"67047","SOWK-525","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice II","C","","Y","07:00","08:35","H","6","A","Rodriguez, Claudia, M","VAC","6","Principles underlying social work practice with emphasis on intervention, termination and evaluation with individuals, families and groups though a social change framework.","","SOWK","20262"
"67048","SOWK-525","SOWK","735","3.0","3.0","Foundations of Integrative Social Work Practice II","C","","Y","09:00","10:35","H","2","A","Rodriguez, Claudia, M","VAC","2","Principles underlying social work practice with emphasis on intervention, termination and evaluation with individuals, families and groups though a social change framework.","","SOWK","20262"
"67049","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","Y","07:00","08:35","T","6","A","Darrell, Scott","VAC","6","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67050","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","Y","09:00","10:35","T","9","A","Darrell, Scott","VAC","9","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67051","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","N","14:00","15:35","T","0","A","","VAC","0","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67052","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","Y","16:00","17:35","T","8","A","Darrell, Scott","VAC","8","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67053","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","Y","07:00","08:35","H","8","A","Fatouros, Cassandra","VAC","8","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67054","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","Y","09:00","10:35","H","5","A","Fatouros, Cassandra","VAC","5","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67055","SOWK-536","SOWK","735","3.0","3.0","Policy and Advocacy in Professional Social Work","C","","Y","18:00","19:35","H","6","A","Fatouros, Cassandra","VAC","6","A study of the complex and interconnecting systems of policy, programs and communities that directly and indirectly impact Social Workers' clients lives. (Duplicates credit in SOWK 534)","","SOWK","20262"
"67056","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","Y","10:00","11:35","H","7","A","Moran, Carlos","VAC","7","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67057","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","Y","12:00","13:35","H","9","A","Moran, Carlos","VAC","9","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67058","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","Y","16:00","17:35","H","7","A","Moran, Carlos","VAC","7","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67059","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","N","07:00","08:35","F","0","A","","VAC","0","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67060","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","Y","09:00","10:35","F","8","A","Moran, Carlos","VAC","8","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67061","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","Y","10:00","11:35","F","5","A","Green, Mia, Louise","VAC","5","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67062","SOWK-546","SOWK","735","3.0","3.0","Science of Social Work","C","","Y","12:00","13:35","F","7","A","Green, Mia, Louise","VAC","7","Introduction to the role of scientific inquiry in advancing social work goals. Inspires students to include science in their social work identity and professional decision-making. (Duplicates credit in SOWK 562)","","SOWK","20262"
"67063","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","Y","07:00","08:35","T","12","A","Brown, Danielle","VAC","12","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67064","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","Y","09:00","10:35","T","4","A","Brown, Danielle","VAC","4","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67065","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","Y","10:00","11:35","H","7","A","Hess, Susan","VAC","7","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67066","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","Y","12:00","13:35","H","12","A","Hess, Susan","VAC","12","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67067","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","Y","07:00","08:35","F","12","A","Puentes, Monica, Annette","VAC","12","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67068","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","Y","09:00","10:35","F","5","A","Puentes, Monica, Annette","VAC","5","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
"67069","SOWK-593","SOWK","735","3.0","3.0","Applied Learning in Practicum Education II","C","","N","11:00","12:35","F","0","A","","VAC","0","Supervised generalist master's level practicum seminar and placement to develop practice skills in working with individuals, families, groups, communities and/or organizations.","","SOWK","20262"
