"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"52496","PSYC-274","LAS","001","0.0","0.0","Statistics","L","B","Y","08:00","09:50","H","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52497","PSYC-274","LAS","001","0.0","0.0","Statistics","L","B","Y","16:00","17:50","W","1","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52498","PSYC-215","LAS","001","0.0","0.0","Music, Mind and the Brain","L","U","Y","12:00","13:50","F","2","","","VHE206",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52499","PSYC-215","LAS","001","0.0","0.0","Music, Mind and the Brain","L","U","Y","12:00","13:50","W","4","","","KAP166",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52500","PSYC-215","LAS","001","0.0","0.0","Music, Mind and the Brain","L","U","Y","08:00","09:50","M","0","","","KAP165",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52501","PSYC-305","LASS","001","4.0","4.0","Learning and Memory","C","","Y","14:00","15:50","MW","7","","Stephenson, Clayton","WPHB28",NA,"Principles involved in classical and operant conditioning. Concentration on basic causes of behavior; consideration of the relevance of simple behavioral laws to complicated human behavior.","","PSYC","20261"
"52502","PSYC-240","LAS","001","4.0","4.0","Scientific Inquiry and Reasoning in Health Care","C","","Y","10:00","11:50","MW","2","","Schneider, Stefan","WPH207",NA,"Critical analysis and reasoning skills required to solve scientific problems in human behavior, including presentation of data, logic of research design, statistics, and research ethics. Not for major credit for Psychology majors.","","PSYC","20261"
"52503","PSYC-304","LASS","001","4.0","4.0","Sensation and Perception","CL","","Y","12:00","13:50","TH","8","","Stephenson, Clayton","KAP134",NA,"Receptor processes and stimulus organization; traditional topics in the perception of objects, space, time. Laboratory demonstrations and exercises.","","PSYC","20261"
"52504","PSYC-215","LAS","001","0.0","0.0","Music, Mind and the Brain","L","U","Y","12:00","13:50","M","1","","","DMC155",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52505","PSYC-575","LAS","001","4.0","4.0","Multilevel Modeling","C","","Y","14:00","17:20","T","0","","Chen, Meng","DMC203",NA,"Topics in multilevel modeling including two- and three-level hierarchical linear models (HLM), random intercepts and slopes, longitudinal models and growth curve models, non-nested models as well as some recent development.","","PSYC","20261"
"52512","PSYC-314","LAS","001","4.0","4.0","Experimental Research Methods","C","L","Y","12:30","13:50","TH","3","","Kim, Kyoung sook","VPD105",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52513","PSYC-314","LAS","001","0.0","0.0","Experimental Research Methods","L","L","Y","12:00","13:50","M","1","","","KOH208",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52514","PSYC-314","LAS","001","0.0","0.0","Experimental Research Methods","L","L","Y","12:00","13:50","W","2","","","KOH208",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52515","PSYC-314","LAS","001","4.0","4.0","Experimental Research Methods","C","J","Y","08:30","09:50","MW","2","","Breland, William, Menefee","SSL202",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52516","PSYC-314","LAS","001","0.0","0.0","Experimental Research Methods","L","J","Y","10:00","11:50","H","1","","","WPHB36",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52517","PSYC-314","LAS","001","0.0","0.0","Experimental Research Methods","L","J","Y","14:00","15:50","F","1","","","KOH208",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52520","PSYC-314","LAS","001","4.0","4.0","Experimental Research Methods","C","K","Y","14:00","15:20","TH","5","","Kim, Kyoung sook","SGM601",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52521","PSYC-314","LAS","001","0.0","0.0","Experimental Research Methods","L","K","Y","08:00","09:50","W","2","","","KOH208",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52522","PSYC-314","LAS","001","0.0","0.0","Experimental Research Methods","L","K","Y","10:00","11:50","H","3","","","KOH208",NA,"Experimental research methods in psychology; nature and concepts of scientific method.","","PSYC","20261"
"52535","PSYC-326","LASS","001","4.0","4.0","Behavioral Neuroscience","C","","Y","10:00","11:50","MW","11","","Birjandi, Shirin","SGM601",NA,"Neural bases of behavior. Concentration on sensory and motor processes and the interaction of neural, chemical, and hormonal systems.","","PSYC","20261"
"52542","PSYC-339","LASS","001","4.0","4.0","Origins of the Mind","C","G","Y","09:30","10:50","TH","9","","Stephenson, Clayton","ZHS159",NA,"Exploration of ancient philosophical questions concerning the origins of human knowledge through empirical studies of infants, animals, and adults from diverse cultures.","","PSYC","20261"
"52543","PSYC-339","LASS","001","0.0","0.0","Origins of the Mind","L","G","Y","12:00","13:50","F","0","","","SGM226",NA,"Exploration of ancient philosophical questions concerning the origins of human knowledge through empirical studies of infants, animals, and adults from diverse cultures.","","PSYC","20261"
"52544","PSYC-339","LASS","001","0.0","0.0","Origins of the Mind","L","G","Y","12:00","13:50","W","4","","","DMC209",NA,"Exploration of ancient philosophical questions concerning the origins of human knowledge through empirical studies of infants, animals, and adults from diverse cultures.","","PSYC","20261"
"52545","PSYC-339","LASS","001","0.0","0.0","Origins of the Mind","L","G","Y","16:00","17:50","H","1","","","GFS107",NA,"Exploration of ancient philosophical questions concerning the origins of human knowledge through empirical studies of infants, animals, and adults from diverse cultures.","","PSYC","20261"
"52546","PSYC-339","LASS","001","0.0","0.0","Origins of the Mind","L","G","Y","08:00","09:50","W","4","","","KAP166",NA,"Exploration of ancient philosophical questions concerning the origins of human knowledge through empirical studies of infants, animals, and adults from diverse cultures.","","PSYC","20261"
"52547","PSYC-336","LASS","001","4.0","4.0","Developmental Psychology","CL","","Y","08:00","09:50","MW","10","","Cameron, Michael","SOSB4",NA,"Child and adolescent behavior and associated theories; exploration of the continuity between child and adult behavior. Laboratory projects.","","PSYC","20261"
"52551","PSYC-353","LAS","001","4.0","4.0","Close Relationships","C","","Y","10:00","11:50","MW","10","","Barone, Miranda","VPD105",NA,"Scientific perspective of close relationships: intimate relationships, friendships and others, evolutionary and biological bases of attraction and love, historical, social , cultural influences. Prerequisite: PSYC 100. (Duplicates credit in PSYC 359)","","PSYC","20261"
"52555","PSYC-439","LAS","060","4.0","4.0","Science of Yoga and Meditation","C","","Y","12:00","13:50","TH","8","A","Baker, Laura, A","ONLINE",NA,"Reviews intersection between modern science and ancient contemplative practices of yoga and meditation. Explores mind-body-spirit connection through personal practice, review of contemplative texts and empirical research.","","PSYC","20261"
"52556","PSYC-440","LAS","001","4.0","4.0","Foundations of  Cognitive Neuroscience","C","","Y","10:00","11:50","TH","8","","Zevin, Jason, David","KDC240",NA,"Introduction to the major components of cognition (perception, memory, intelligence) in terms of the neural coding characteristic of the relevant brain areas.","","PSYC","20261"
"52557","PSYC-440","LAS","001","4.0","4.0","Foundations of  Cognitive Neuroscience","C","","Y","16:00","17:50","TH","8","","Kaplan, Jonas","GFS116",NA,"Introduction to the major components of cognition (perception, memory, intelligence) in terms of the neural coding characteristic of the relevant brain areas.","","PSYC","20261"
"52558","PSYC-452","LAS","001","4.0","4.0","Social Neuroscience","C","","Y","10:00","11:50","MW","8","","Hackel, Leor","DMC209",NA,"Overview of principles and research in social neuroscience, which uses neuroscience approaches to inform social processes including empathy, inter-group relations, emotion, morality and social decision-making.","","PSYC","20261"
"52560","PSYC-361","LASS","001","4.0","4.0","Introduction to Clinical Psychology","C","","Y","10:00","11:50","TH","8","","Davison, Gerald, C.","WPH205",NA,"Introduction to the scientist-practitioner model of clinical psychology, including research methods, psychological assessment and diagnosis, psychotherapeutic interventions, and treatment of special populations.","","PSYC","20261"
"52561","PSYC-355","LASS","001","4.0","4.0","Social Psychology","C","","Y","14:00","15:50","MW","10","","Barone, Miranda","GFS106",NA,"Theoretical and experimental analysis of human behavior. Social processes involved in attitudes, conformity, compliance, interpersonal perception, liking, affiliation, aggression, altruism, and group dynamics.","","PSYC","20261"
